"","Date","Pool","Number of Blocks","Percentage of Blocks"
"10075",2013-05-16,"Itzod",4,2.83687943262411
"10076",2013-05-16,"Mineb.tc",2,1.41843971631206
"10077",2013-05-16,"Slush",14,9.9290780141844
"10078",2013-05-16,"Unknown",9,6.38297872340426
"10079",2013-05-16,"Triplemining",2,1.41843971631206
"10080",2013-05-16,"Ozcoin",2,1.41843971631206
"10081",2013-05-16,"Eligius",2,1.41843971631206
"10082",2013-05-16,"p2Pool",1,0.709219858156028
"10083",2013-05-17,"DeepBit",3,2.02702702702703
"10084",2013-05-17,"BTC Guild",57,38.5135135135135
"10085",2013-05-17,"BitMinter",18,12.1621621621622
"10086",2013-05-17,"Slush",10,6.75675675675676
"10087",2013-05-17,"Unknown",10,6.75675675675676
"10088",2013-05-17,"Ozcoin",5,3.37837837837838
"10089",2013-05-17,"50BTC.com",23,15.5405405405405
"10090",2013-05-17,"Bitparking",4,2.7027027027027
"10091",2013-05-17,"p2Pool",2,1.35135135135135
"10092",2013-05-17,"EclipseMC",6,4.05405405405405
"10093",2013-05-17,"Itzod",1,0.675675675675676
"10094",2013-05-17,"Eligius",3,2.02702702702703
"10095",2013-05-17,"Polmine",1,0.675675675675676
"10096",2013-05-17,"Mineb.tc",4,2.7027027027027
"10097",2013-05-17,"Discus Fish",1,0.675675675675676
"10098",2013-05-18,"50BTC.com",16,9.93788819875776
"10099",2013-05-18,"BitMinter",24,14.9068322981366
"10100",2013-05-18,"BTC Guild",59,36.6459627329193
"10101",2013-05-18,"Unknown",13,8.07453416149068
"10102",2013-05-18,"Slush",18,11.1801242236025
"10103",2013-05-18,"Polmine",4,2.48447204968944
"10104",2013-05-18,"Itzod",7,4.34782608695652
"10105",2013-05-18,"Eligius",3,1.86335403726708
"10106",2013-05-18,"EclipseMC",4,2.48447204968944
"10107",2013-05-18,"DeepBit",5,3.1055900621118
"10108",2013-05-18,"Ozcoin",2,1.24223602484472
"10109",2013-05-18,"Mineb.tc",2,1.24223602484472
"10110",2013-05-18,"HHTT",1,0.62111801242236
"10111",2013-05-18,"Bitparking",3,1.86335403726708
"10112",2013-05-19,"Unknown",8,5.36912751677852
"10113",2013-05-19,"BTC Guild",74,49.6644295302013
"10114",2013-05-19,"50BTC.com",24,16.1073825503356
"10115",2013-05-19,"Bitparking",3,2.01342281879195
"10116",2013-05-19,"BitMinter",10,6.71140939597315
"10117",2013-05-19,"ST Mining Corp",1,0.671140939597315
"10118",2013-05-19,"Polmine",1,0.671140939597315
"10119",2013-05-19,"Slush",11,7.38255033557047
"10120",2013-05-19,"DeepBit",7,4.69798657718121
"10121",2013-05-19,"Eligius",5,3.35570469798658
"10122",2013-05-19,"Itzod",3,2.01342281879195
"10123",2013-05-19,"EclipseMC",2,1.34228187919463
"10124",2013-05-20,"BTC Guild",62,39.7435897435897
"10125",2013-05-20,"50BTC.com",33,21.1538461538462
"10126",2013-05-20,"Slush",17,10.8974358974359
"10127",2013-05-20,"Ozcoin",3,1.92307692307692
"10128",2013-05-20,"DeepBit",2,1.28205128205128
"10129",2013-05-20,"Bitparking",2,1.28205128205128
"10130",2013-05-20,"BitMinter",16,10.2564102564103
"10131",2013-05-20,"Mineb.tc",1,0.641025641025641
"10132",2013-05-20,"Eligius",2,1.28205128205128
"10133",2013-05-20,"Itzod",5,3.2051282051282
"10134",2013-05-20,"EclipseMC",2,1.28205128205128
"10135",2013-05-20,"Unknown",7,4.48717948717949
"10136",2013-05-20,"ST Mining Corp",1,0.641025641025641
"10137",2013-05-20,"Triplemining",2,1.28205128205128
"10138",2013-05-20,"p2Pool",1,0.641025641025641
"10139",2013-05-21,"50BTC.com",19,14.7286821705426
"10140",2013-05-21,"BTC Guild",52,40.3100775193798
"10141",2013-05-21,"Slush",14,10.8527131782946
"10142",2013-05-21,"Bitparking",9,6.97674418604651
"10143",2013-05-21,"BitMinter",14,10.8527131782946
"10144",2013-05-21,"EclipseMC",5,3.87596899224806
"10145",2013-05-21,"Ozcoin",1,0.775193798449612
"10146",2013-05-21,"p2Pool",1,0.775193798449612
"10147",2013-05-21,"Itzod",2,1.55038759689922
"10148",2013-05-21,"DeepBit",2,1.55038759689922
"10149",2013-05-21,"ASICMiner",5,3.87596899224806
"10150",2013-05-21,"Unknown",3,2.32558139534884
"10151",2013-05-21,"Eligius",1,0.775193798449612
"10152",2013-05-21,"HHTT",1,0.775193798449612
"10153",2013-05-22,"Slush",10,6.62251655629139
"10154",2013-05-22,"ASICMiner",17,11.2582781456954
"10155",2013-05-22,"50BTC.com",30,19.8675496688742
"10156",2013-05-22,"BitMinter",16,10.5960264900662
"10157",2013-05-22,"BTC Guild",39,25.8278145695364
"10158",2013-05-22,"p2Pool",3,1.98675496688742
"10159",2013-05-22,"Itzod",3,1.98675496688742
"10160",2013-05-22,"EclipseMC",7,4.63576158940397
"10161",2013-05-22,"Unknown",6,3.97350993377483
"10162",2013-05-22,"Polmine",2,1.32450331125828
"10163",2013-05-22,"Bitparking",2,1.32450331125828
"10164",2013-05-22,"Ozcoin",3,1.98675496688742
"10165",2013-05-22,"DeepBit",4,2.64900662251656
"10166",2013-05-22,"Eligius",5,3.3112582781457
"10167",2013-05-22,"Discus Fish",3,1.98675496688742
"10168",2013-05-22,"HHTT",1,0.662251655629139
"10169",2013-05-23,"EclipseMC",4,2.56410256410256
"10170",2013-05-23,"Slush",18,11.5384615384615
"10171",2013-05-23,"50BTC.com",30,19.2307692307692
"10172",2013-05-23,"BTC Guild",34,21.7948717948718
"10173",2013-05-23,"BitMinter",19,12.1794871794872
"10174",2013-05-23,"ASICMiner",17,10.8974358974359
"10175",2013-05-23,"DeepBit",5,3.2051282051282
"10176",2013-05-23,"Unknown",7,4.48717948717949
"10177",2013-05-23,"Bitparking",3,1.92307692307692
"10178",2013-05-23,"Eligius",5,3.2051282051282
"10179",2013-05-23,"Discus Fish",6,3.84615384615385
"10180",2013-05-23,"Mineb.tc",1,0.641025641025641
"10181",2013-05-23,"p2Pool",2,1.28205128205128
"10182",2013-05-23,"Itzod",3,1.92307692307692
"10183",2013-05-23,"Polmine",1,0.641025641025641
"10184",2013-05-23,"Ozcoin",1,0.641025641025641
"10185",2013-05-24,"BitMinter",19,10.9195402298851
"10186",2013-05-24,"Slush",26,14.9425287356322
"10187",2013-05-24,"ASICMiner",12,6.89655172413793
"10188",2013-05-24,"Bitparking",6,3.44827586206897
"10189",2013-05-24,"EclipseMC",3,1.72413793103448
"10190",2013-05-24,"50BTC.com",26,14.9425287356322
"10191",2013-05-24,"BTC Guild",58,33.3333333333333
"10192",2013-05-24,"Mineb.tc",1,0.574712643678161
"10193",2013-05-24,"DeepBit",5,2.8735632183908
"10194",2013-05-24,"Eligius",4,2.29885057471264
"10195",2013-05-24,"Discus Fish",1,0.574712643678161
"10196",2013-05-24,"Ozcoin",4,2.29885057471264
"10197",2013-05-24,"ST Mining Corp",1,0.574712643678161
"10198",2013-05-24,"Unknown",3,1.72413793103448
"10199",2013-05-24,"p2Pool",2,1.14942528735632
"10200",2013-05-24,"Itzod",3,1.72413793103448
"10201",2013-05-25,"BTC Guild",56,33.1360946745562
"10202",2013-05-25,"DeepBit",7,4.14201183431953
"10203",2013-05-25,"50BTC.com",32,18.9349112426036
"10204",2013-05-25,"ASICMiner",11,6.50887573964497
"10205",2013-05-25,"Bitparking",5,2.9585798816568
"10206",2013-05-25,"Polmine",2,1.18343195266272
"10207",2013-05-25,"BitMinter",16,9.46745562130178
"10208",2013-05-25,"p2Pool",2,1.18343195266272
"10209",2013-05-25,"Unknown",6,3.55029585798817
"10210",2013-05-25,"Eligius",7,4.14201183431953
"10211",2013-05-25,"Slush",13,7.69230769230769
"10212",2013-05-25,"HHTT",1,0.591715976331361
"10213",2013-05-25,"Mineb.tc",1,0.591715976331361
"10214",2013-05-25,"EclipseMC",4,2.36686390532544
"10215",2013-05-25,"Ozcoin",2,1.18343195266272
"10216",2013-05-25,"Itzod",3,1.77514792899408
"10217",2013-05-25,"Discus Fish",1,0.591715976331361
"10218",2013-05-26,"BTC Guild",56,33.9393939393939
"10219",2013-05-26,"ASICMiner",10,6.06060606060606
"10220",2013-05-26,"Slush",25,15.1515151515152
"10221",2013-05-26,"50BTC.com",24,14.5454545454545
"10222",2013-05-26,"Itzod",5,3.03030303030303
"10223",2013-05-26,"DeepBit",4,2.42424242424242
"10224",2013-05-26,"Polmine",3,1.81818181818182
"10225",2013-05-26,"Unknown",8,4.84848484848485
"10226",2013-05-26,"Eligius",8,4.84848484848485
"10227",2013-05-26,"Mineb.tc",1,0.606060606060606
"10228",2013-05-26,"EclipseMC",3,1.81818181818182
"10229",2013-05-26,"BitMinter",9,5.45454545454545
"10230",2013-05-26,"Bitparking",2,1.21212121212121
"10231",2013-05-26,"HHTT",1,0.606060606060606
"10232",2013-05-26,"Ozcoin",4,2.42424242424242
"10233",2013-05-26,"p2Pool",1,0.606060606060606
"10234",2013-05-26,"Discus Fish",1,0.606060606060606
"10235",2013-05-27,"Unknown",4,2.45398773006135
"10236",2013-05-27,"BTC Guild",49,30.0613496932515
"10237",2013-05-27,"50BTC.com",22,13.4969325153374
"10238",2013-05-27,"ASICMiner",20,12.2699386503067
"10239",2013-05-27,"BitMinter",25,15.3374233128834
"10240",2013-05-27,"Polmine",2,1.22699386503067
"10241",2013-05-27,"Eligius",7,4.29447852760736
"10242",2013-05-27,"Itzod",5,3.06748466257669
"10243",2013-05-27,"Slush",13,7.97546012269939
"10244",2013-05-27,"Bitparking",3,1.84049079754601
"10245",2013-05-27,"Mineb.tc",3,1.84049079754601
"10246",2013-05-27,"DeepBit",5,3.06748466257669
"10247",2013-05-27,"EclipseMC",2,1.22699386503067
"10248",2013-05-27,"p2Pool",3,1.84049079754601
"10249",2013-05-28,"50BTC.com",27,15.3409090909091
"10250",2013-05-28,"BTC Guild",60,34.0909090909091
"10251",2013-05-28,"Slush",21,11.9318181818182
"10252",2013-05-28,"Unknown",8,4.54545454545455
"10253",2013-05-28,"DeepBit",7,3.97727272727273
"10254",2013-05-28,"BitMinter",15,8.52272727272727
"10255",2013-05-28,"Triplemining",1,0.568181818181818
"10256",2013-05-28,"Ozcoin",2,1.13636363636364
"10257",2013-05-28,"Discus Fish",3,1.70454545454545
"10258",2013-05-28,"EclipseMC",4,2.27272727272727
"10259",2013-05-28,"ASICMiner",17,9.65909090909091
"10260",2013-05-28,"Bitparking",1,0.568181818181818
"10261",2013-05-28,"Mineb.tc",1,0.568181818181818
"10262",2013-05-28,"Itzod",1,0.568181818181818
"10263",2013-05-28,"Eligius",7,3.97727272727273
"10264",2013-05-28,"Polmine",1,0.568181818181818
"10265",2013-05-29,"ASICMiner",18,11.3924050632911
"10266",2013-05-29,"50BTC.com",32,20.253164556962
"10267",2013-05-29,"Slush",13,8.22784810126582
"10268",2013-05-29,"BitMinter",7,4.43037974683544
"10269",2013-05-29,"BTC Guild",42,26.5822784810127
"10270",2013-05-29,"Bitparking",4,2.53164556962025
"10271",2013-05-29,"EclipseMC",5,3.16455696202532
"10272",2013-05-29,"Unknown",20,12.6582278481013
"10273",2013-05-29,"Mineb.tc",2,1.26582278481013
"10274",2013-05-29,"Eligius",2,1.26582278481013
"10275",2013-05-29,"DeepBit",5,3.16455696202532
"10276",2013-05-29,"p2Pool",2,1.26582278481013
"10277",2013-05-29,"HHTT",1,0.632911392405063
"10278",2013-05-29,"Discus Fish",1,0.632911392405063
"10279",2013-05-29,"Itzod",4,2.53164556962025
"10280",2013-05-30,"50BTC.com",30,17.8571428571429
"10281",2013-05-30,"Bitparking",7,4.16666666666667
"10282",2013-05-30,"ASICMiner",29,17.2619047619048
"10283",2013-05-30,"BTC Guild",42,25
"10284",2013-05-30,"DeepBit",2,1.19047619047619
"10285",2013-05-30,"EclipseMC",8,4.76190476190476
"10286",2013-05-30,"Unknown",10,5.95238095238095
"10287",2013-05-30,"Discus Fish",2,1.19047619047619
"10288",2013-05-30,"Eligius",5,2.97619047619048
"10289",2013-05-30,"Slush",13,7.73809523809524
"10290",2013-05-30,"ST Mining Corp",1,0.595238095238095
"10291",2013-05-30,"Itzod",4,2.38095238095238
"10292",2013-05-30,"BitMinter",8,4.76190476190476
"10293",2013-05-30,"p2Pool",2,1.19047619047619
"10294",2013-05-30,"Mineb.tc",3,1.78571428571429
"10295",2013-05-30,"Ozcoin",1,0.595238095238095
"10296",2013-05-30,"HHTT",1,0.595238095238095
"10297",2013-05-31,"Slush",12,6.70391061452514
"10298",2013-05-31,"DeepBit",8,4.46927374301676
"10299",2013-05-31,"ASICMiner",24,13.4078212290503
"10300",2013-05-31,"BTC Guild",45,25.1396648044693
"10301",2013-05-31,"BitMinter",10,5.58659217877095
"10302",2013-05-31,"Mineb.tc",7,3.91061452513966
"10303",2013-05-31,"50BTC.com",41,22.9050279329609
"10304",2013-05-31,"EclipseMC",4,2.23463687150838
"10305",2013-05-31,"Unknown",18,10.0558659217877
"10306",2013-05-31,"Ozcoin",1,0.558659217877095
"10307",2013-05-31,"Eligius",3,1.67597765363128
"10308",2013-05-31,"Polmine",2,1.11731843575419
"10309",2013-05-31,"p2Pool",1,0.558659217877095
"10310",2013-05-31,"Itzod",2,1.11731843575419
"10311",2013-05-31,"Bitparking",1,0.558659217877095
"10312",2013-06-01,"BTC Guild",38,21.7142857142857
"10313",2013-06-01,"ASICMiner",30,17.1428571428571
"10314",2013-06-01,"HHTT",3,1.71428571428571
"10315",2013-06-01,"Slush",14,8
"10316",2013-06-01,"BitMinter",12,6.85714285714286
"10317",2013-06-01,"Eligius",8,4.57142857142857
"10318",2013-06-01,"Unknown",11,6.28571428571429
"10319",2013-06-01,"50BTC.com",32,18.2857142857143
"10320",2013-06-01,"DeepBit",5,2.85714285714286
"10321",2013-06-01,"Itzod",6,3.42857142857143
"10322",2013-06-01,"EclipseMC",6,3.42857142857143
"10323",2013-06-01,"Discus Fish",4,2.28571428571429
"10324",2013-06-01,"Polmine",2,1.14285714285714
"10325",2013-06-01,"Bitparking",3,1.71428571428571
"10326",2013-06-01,"p2Pool",1,0.571428571428571
"10327",2013-06-02,"Bitparking",5,2.34741784037559
"10328",2013-06-02,"Discus Fish",7,3.28638497652582
"10329",2013-06-02,"Unknown",31,14.5539906103286
"10330",2013-06-02,"50BTC.com",34,15.962441314554
"10331",2013-06-02,"ASICMiner",29,13.6150234741784
"10332",2013-06-02,"BTC Guild",45,21.1267605633803
"10333",2013-06-02,"Ozcoin",2,0.938967136150235
"10334",2013-06-02,"Slush",18,8.45070422535211
"10335",2013-06-02,"Mineb.tc",2,0.938967136150235
"10336",2013-06-02,"BitMinter",11,5.16431924882629
"10337",2013-06-02,"Itzod",3,1.40845070422535
"10338",2013-06-02,"EclipseMC",10,4.69483568075117
"10339",2013-06-02,"DeepBit",3,1.40845070422535
"10340",2013-06-02,"Eligius",7,3.28638497652582
"10341",2013-06-02,"Polmine",4,1.87793427230047
"10342",2013-06-02,"HHTT",2,0.938967136150235
"10343",2013-06-03,"ASICMiner",25,12.5628140703518
"10344",2013-06-03,"Unknown",16,8.04020100502512
"10345",2013-06-03,"Slush",22,11.0552763819095
"10346",2013-06-03,"BTC Guild",52,26.1306532663317
"10347",2013-06-03,"Polmine",2,1.00502512562814
"10348",2013-06-03,"50BTC.com",29,14.572864321608
"10349",2013-06-03,"Eligius",8,4.02010050251256
"10350",2013-06-03,"BitMinter",21,10.5527638190955
"10351",2013-06-03,"EclipseMC",6,3.01507537688442
"10352",2013-06-03,"Discus Fish",4,2.01005025125628
"10353",2013-06-03,"DeepBit",5,2.51256281407035
"10354",2013-06-03,"p2Pool",2,1.00502512562814
"10355",2013-06-03,"Bitparking",5,2.51256281407035
"10356",2013-06-03,"HHTT",1,0.50251256281407
"10357",2013-06-03,"Mineb.tc",1,0.50251256281407
"10358",2013-06-04,"ASICMiner",31,14.5539906103286
"10359",2013-06-04,"BTC Guild",52,24.4131455399061
"10360",2013-06-04,"50BTC.com",42,19.7183098591549
"10361",2013-06-04,"Mineb.tc",5,2.34741784037559
"10362",2013-06-04,"Slush",23,10.7981220657277
"10363",2013-06-04,"DeepBit",6,2.8169014084507
"10364",2013-06-04,"HHTT",1,0.469483568075117
"10365",2013-06-04,"Bitparking",7,3.28638497652582
"10366",2013-06-04,"Itzod",5,2.34741784037559
"10367",2013-06-04,"p2Pool",1,0.469483568075117
"10368",2013-06-04,"Triplemining",1,0.469483568075117
"10369",2013-06-04,"Unknown",15,7.04225352112676
"10370",2013-06-04,"Discus Fish",3,1.40845070422535
"10371",2013-06-04,"BitMinter",13,6.10328638497653
"10372",2013-06-04,"Eligius",1,0.469483568075117
"10373",2013-06-04,"Ozcoin",1,0.469483568075117
"10374",2013-06-04,"EclipseMC",6,2.8169014084507
"10375",2013-06-05,"ASICMiner",36,16.9014084507042
"10376",2013-06-05,"50BTC.com",40,18.7793427230047
"10377",2013-06-05,"Slush",23,10.7981220657277
"10378",2013-06-05,"Bitparking",8,3.75586854460094
"10379",2013-06-05,"BTC Guild",48,22.5352112676056
"10380",2013-06-05,"Unknown",14,6.57276995305164
"10381",2013-06-05,"Discus Fish",9,4.22535211267606
"10382",2013-06-05,"HHTT",2,0.938967136150235
"10383",2013-06-05,"BitMinter",8,3.75586854460094
"10384",2013-06-05,"Eligius",9,4.22535211267606
"10385",2013-06-05,"DeepBit",6,2.8169014084507
"10386",2013-06-05,"Polmine",2,0.938967136150235
"10387",2013-06-05,"Mineb.tc",2,0.938967136150235
"10388",2013-06-05,"Ozcoin",1,0.469483568075117
"10389",2013-06-05,"Itzod",4,1.87793427230047
"10390",2013-06-05,"Triplemining",1,0.469483568075117
"10391",2013-06-06,"Slush",26,14.1304347826087
"10392",2013-06-06,"DeepBit",5,2.71739130434783
"10393",2013-06-06,"ASICMiner",31,16.8478260869565
"10394",2013-06-06,"EclipseMC",2,1.08695652173913
"10395",2013-06-06,"Polmine",2,1.08695652173913
"10396",2013-06-06,"Unknown",10,5.43478260869565
"10397",2013-06-06,"Discus Fish",8,4.34782608695652
"10398",2013-06-06,"50BTC.com",22,11.9565217391304
"10399",2013-06-06,"Eligius",5,2.71739130434783
"10400",2013-06-06,"BTC Guild",50,27.1739130434783
"10401",2013-06-06,"Ozcoin",2,1.08695652173913
"10402",2013-06-06,"Mineb.tc",6,3.26086956521739
"10403",2013-06-06,"BitMinter",9,4.89130434782609
"10404",2013-06-06,"HHTT",2,1.08695652173913
"10405",2013-06-06,"Triplemining",1,0.543478260869565
"10406",2013-06-06,"p2Pool",1,0.543478260869565
"10407",2013-06-06,"Bitparking",2,1.08695652173913
"10408",2013-06-07,"50BTC.com",41,22.6519337016575
"10409",2013-06-07,"ASICMiner",27,14.9171270718232
"10410",2013-06-07,"Polmine",6,3.31491712707182
"10411",2013-06-07,"HHTT",1,0.552486187845304
"10412",2013-06-07,"Mineb.tc",3,1.65745856353591
"10413",2013-06-07,"Slush",21,11.6022099447514
"10414",2013-06-07,"Bitparking",3,1.65745856353591
"10415",2013-06-07,"BTC Guild",39,21.5469613259669
"10416",2013-06-07,"Unknown",9,4.97237569060773
"10417",2013-06-07,"Discus Fish",3,1.65745856353591
"10418",2013-06-07,"Itzod",3,1.65745856353591
"10419",2013-06-07,"BitMinter",11,6.07734806629834
"10420",2013-06-07,"Eligius",6,3.31491712707182
"10421",2013-06-07,"EclipseMC",2,1.10497237569061
"10422",2013-06-07,"Ozcoin",3,1.65745856353591
"10423",2013-06-07,"DeepBit",2,1.10497237569061
"10424",2013-06-07,"p2Pool",1,0.552486187845304
"10425",2013-06-08,"50BTC.com",33,20.4968944099379
"10426",2013-06-08,"Slush",15,9.3167701863354
"10427",2013-06-08,"DeepBit",2,1.24223602484472
"10428",2013-06-08,"Unknown",6,3.72670807453416
"10429",2013-06-08,"BTC Guild",56,34.7826086956522
"10430",2013-06-08,"Eligius",3,1.86335403726708
"10431",2013-06-08,"ASICMiner",29,18.0124223602484
"10432",2013-06-08,"Itzod",2,1.24223602484472
"10433",2013-06-08,"Ozcoin",3,1.86335403726708
"10434",2013-06-08,"BitMinter",5,3.1055900621118
"10435",2013-06-08,"Bitparking",3,1.86335403726708
"10436",2013-06-08,"Polmine",2,1.24223602484472
"10437",2013-06-08,"Triplemining",1,0.62111801242236
"10438",2013-06-08,"Mineb.tc",1,0.62111801242236
"10439",2013-06-09,"ASICMiner",24,13.2596685082873
"10440",2013-06-09,"Slush",20,11.0497237569061
"10441",2013-06-09,"50BTC.com",38,20.9944751381215
"10442",2013-06-09,"BTC Guild",53,29.2817679558011
"10443",2013-06-09,"Unknown",15,8.28729281767956
"10444",2013-06-09,"BitMinter",11,6.07734806629834
"10445",2013-06-09,"DeepBit",2,1.10497237569061
"10446",2013-06-09,"HHTT",1,0.552486187845304
"10447",2013-06-09,"Polmine",1,0.552486187845304
"10448",2013-06-09,"Eligius",5,2.76243093922652
"10449",2013-06-09,"Discus Fish",3,1.65745856353591
"10450",2013-06-09,"EclipseMC",1,0.552486187845304
"10451",2013-06-09,"Ozcoin",1,0.552486187845304
"10452",2013-06-09,"Itzod",2,1.10497237569061
"10453",2013-06-09,"ST Mining Corp",1,0.552486187845304
"10454",2013-06-09,"p2Pool",1,0.552486187845304
"10455",2013-06-09,"Mineb.tc",1,0.552486187845304
"10456",2013-06-09,"Bitparking",1,0.552486187845304
"10457",2013-06-10,"50BTC.com",32,20.125786163522
"10458",2013-06-10,"BTC Guild",41,25.7861635220126
"10459",2013-06-10,"Discus Fish",5,3.14465408805031
"10460",2013-06-10,"Unknown",12,7.54716981132075
"10461",2013-06-10,"Ozcoin",2,1.25786163522013
"10462",2013-06-10,"Eligius",3,1.88679245283019
"10463",2013-06-10,"ASICMiner",27,16.9811320754717
"10464",2013-06-10,"EclipseMC",2,1.25786163522013
"10465",2013-06-10,"BitMinter",9,5.66037735849057
"10466",2013-06-10,"Bitparking",4,2.51572327044025
"10467",2013-06-10,"Slush",15,9.43396226415094
"10468",2013-06-10,"DeepBit",5,3.14465408805031
"10469",2013-06-10,"HHTT",1,0.628930817610063
"10470",2013-06-10,"Polmine",1,0.628930817610063
"10471",2013-06-11,"ASICMiner",39,22.4137931034483
"10472",2013-06-11,"Ozcoin",6,3.44827586206897
"10473",2013-06-11,"Eligius",3,1.72413793103448
"10474",2013-06-11,"BTC Guild",35,20.1149425287356
"10475",2013-06-11,"DeepBit",2,1.14942528735632
"10476",2013-06-11,"Unknown",13,7.47126436781609
"10477",2013-06-11,"p2Pool",1,0.574712643678161
"10478",2013-06-11,"50BTC.com",33,18.9655172413793
"10479",2013-06-11,"Slush",16,9.19540229885057
"10480",2013-06-11,"BitMinter",6,3.44827586206897
"10481",2013-06-11,"EclipseMC",6,3.44827586206897
"10482",2013-06-11,"Discus Fish",6,3.44827586206897
"10483",2013-06-11,"Polmine",3,1.72413793103448
"10484",2013-06-11,"Bitparking",4,2.29885057471264
"10485",2013-06-11,"HHTT",1,0.574712643678161
"10486",2013-06-12,"Ozcoin",1,0.555555555555556
"10487",2013-06-12,"50BTC.com",40,22.2222222222222
"10488",2013-06-12,"BTC Guild",48,26.6666666666667
"10489",2013-06-12,"Discus Fish",5,2.77777777777778
"10490",2013-06-12,"ASICMiner",31,17.2222222222222
"10491",2013-06-12,"Unknown",9,5
"10492",2013-06-12,"DeepBit",6,3.33333333333333
"10493",2013-06-12,"Eligius",2,1.11111111111111
"10494",2013-06-12,"HHTT",1,0.555555555555556
"10495",2013-06-12,"BitMinter",12,6.66666666666667
"10496",2013-06-12,"Slush",14,7.77777777777778
"10497",2013-06-12,"Bitparking",3,1.66666666666667
"10498",2013-06-12,"Itzod",2,1.11111111111111
"10499",2013-06-12,"EclipseMC",4,2.22222222222222
"10500",2013-06-12,"Mineb.tc",2,1.11111111111111
"10501",2013-06-13,"BTC Guild",52,25.615763546798
"10502",2013-06-13,"EclipseMC",4,1.97044334975369
"10503",2013-06-13,"50BTC.com",34,16.7487684729064
"10504",2013-06-13,"ASICMiner",43,21.1822660098522
"10505",2013-06-13,"Unknown",11,5.41871921182266
"10506",2013-06-13,"Polmine",2,0.985221674876847
"10507",2013-06-13,"BitMinter",16,7.88177339901478
"10508",2013-06-13,"Discus Fish",5,2.46305418719212
"10509",2013-06-13,"DeepBit",3,1.47783251231527
"10510",2013-06-13,"p2Pool",1,0.492610837438424
"10511",2013-06-13,"Slush",17,8.3743842364532
"10512",2013-06-13,"Ozcoin",1,0.492610837438424
"10513",2013-06-13,"Bitparking",4,1.97044334975369
"10514",2013-06-13,"Itzod",5,2.46305418719212
"10515",2013-06-13,"Mineb.tc",3,1.47783251231527
"10516",2013-06-13,"Eligius",2,0.985221674876847
"10517",2013-06-14,"BTC Guild",34,18.2795698924731
"10518",2013-06-14,"ASICMiner",42,22.5806451612903
"10519",2013-06-14,"Itzod",2,1.0752688172043
"10520",2013-06-14,"Slush",23,12.3655913978495
"10521",2013-06-14,"BitMinter",14,7.52688172043011
"10522",2013-06-14,"Eligius",4,2.1505376344086
"10523",2013-06-14,"50BTC.com",27,14.5161290322581
"10524",2013-06-14,"Mineb.tc",2,1.0752688172043
"10525",2013-06-14,"Discus Fish",8,4.3010752688172
"10526",2013-06-14,"Bitparking",4,2.1505376344086
"10527",2013-06-14,"EclipseMC",2,1.0752688172043
"10528",2013-06-14,"Polmine",1,0.537634408602151
"10529",2013-06-14,"Triplemining",1,0.537634408602151
"10530",2013-06-14,"Unknown",12,6.45161290322581
"10531",2013-06-14,"DeepBit",5,2.68817204301075
"10532",2013-06-14,"Ozcoin",3,1.61290322580645
"10533",2013-06-14,"HHTT",2,1.0752688172043
"10534",2013-06-15,"p2Pool",2,1.11111111111111
"10535",2013-06-15,"BTC Guild",37,20.5555555555556
"10536",2013-06-15,"ASICMiner",42,23.3333333333333
"10537",2013-06-15,"Polmine",2,1.11111111111111
"10538",2013-06-15,"50BTC.com",38,21.1111111111111
"10539",2013-06-15,"Eligius",8,4.44444444444444
"10540",2013-06-15,"BitMinter",12,6.66666666666667
"10541",2013-06-15,"Slush",19,10.5555555555556
"10542",2013-06-15,"Discus Fish",4,2.22222222222222
"10543",2013-06-15,"Bitparking",2,1.11111111111111
"10544",2013-06-15,"HHTT",2,1.11111111111111
"10545",2013-06-15,"Ozcoin",1,0.555555555555556
"10546",2013-06-15,"EclipseMC",2,1.11111111111111
"10547",2013-06-15,"Unknown",5,2.77777777777778
"10548",2013-06-15,"DeepBit",3,1.66666666666667
"10549",2013-06-15,"Mineb.tc",1,0.555555555555556
"10550",2013-06-16,"ASICMiner",31,17.9190751445087
"10551",2013-06-16,"50BTC.com",36,20.8092485549133
"10552",2013-06-16,"Polmine",3,1.73410404624277
"10553",2013-06-16,"BTC Guild",39,22.5433526011561
"10554",2013-06-16,"EclipseMC",5,2.89017341040462
"10555",2013-06-16,"Unknown",14,8.09248554913295
"10556",2013-06-16,"Discus Fish",5,2.89017341040462
"10557",2013-06-16,"Bitparking",6,3.46820809248555
"10558",2013-06-16,"BitMinter",5,2.89017341040462
"10559",2013-06-16,"Slush",16,9.2485549132948
"10560",2013-06-16,"DeepBit",4,2.3121387283237
"10561",2013-06-16,"Ozcoin",2,1.15606936416185
"10562",2013-06-16,"Itzod",1,0.578034682080925
"10563",2013-06-16,"Eligius",3,1.73410404624277
"10564",2013-06-16,"HHTT",2,1.15606936416185
"10565",2013-06-16,"ST Mining Corp",1,0.578034682080925
"10566",2013-06-17,"BTC Guild",49,26.4864864864865
"10567",2013-06-17,"50BTC.com",40,21.6216216216216
"10568",2013-06-17,"Slush",12,6.48648648648649
"10569",2013-06-17,"EclipseMC",6,3.24324324324324
"10570",2013-06-17,"Unknown",8,4.32432432432432
"10571",2013-06-17,"ASICMiner",35,18.9189189189189
"10572",2013-06-17,"Eligius",3,1.62162162162162
